Tarih,PM10,PM2.5,SO2,NO2,NOX,NO
2024-03-17 18:00:56,"4,66","3,05","1,85","30,02","38,80","8,78"
2024-03-17 19:00:56,"16,24","4,31","1,94","38,44","45,15","6,71"
2024-03-17 20:00:56,"11,86","5,58","2,18","25,21","30,61","5,40"
2024-03-17 21:00:56,"9,31","4,84","2,55","90,33","119,42","29,09"
2024-03-17 22:00:56,"43,02","9,37","2,67","100,01","137,85","37,85"
2024-03-17 23:00:56,"28,39","18,53","3,03","77,74","106,04","28,31"
2024-03-18 00:00:56,"37,76","20,08","3,00","41,68","47,77","6,09"
2024-03-18 01:00:56,"25,44","12,76","2,74","37,92","42,78","4,86"
2024-03-18 02:00:56,"21,51","7,80","2,42","42,19","48,16","5,97"
2024-03-18 03:00:56,"22,15","6,45","1,95","66,71","79,72","13,01"
2024-03-18 04:00:56,"13,14","5,89","1,81","76,20","125,88","49,69"
2024-03-18 05:00:56,"23,85","7,31","1,62","74,45","104,96","30,51"
2024-03-18 06:00:56,"14,98","6,39","1,46","72,47","99,72","27,26"
2024-03-18 07:00:56,"10,33","6,43","5,41","66,43","82,39","15,96"
2024-03-18 08:00:56,"12,07","11,68","5,57","70,40","127,39","56,99"
2024-03-18 09:00:56,"13,99","6,65","6,02","71,45","202,96","131,52"
2024-03-18 10:00:56,"18,96","12,28","6,84","75,27","209,88","134,61"
2024-03-18 11:00:56,"14,24","7,96","6,91","45,60","81,66","36,06"
2024-03-18 12:00:56,"10,58","9,12","7,01","18,23","28,84","10,61"
2024-03-18 13:00:56,"10,12","6,56","6,40","12,32","20,81","8,49"
2024-03-18 14:00:56,"8,26","5,02","5,72","11,62","18,00","6,38"
2024-03-18 15:00:56,"8,01","3,18","6,05","10,22","14,50","4,28"
2024-03-18 16:00:56,"8,86","3,84","5,96","14,05","42,53","28,48"
2024-03-18 17:00:56,"4,45","3,59","6,19","20,47","26,63","6,17"
2024-03-18 18:00:56,"6,28","2,38","1,79","30,42","37,52","7,10"
2024-03-18 19:00:56,"5,81","2,19","1,85","47,98","56,66","8,68"
2024-03-18 20:00:56,"17,85","1,74","2,29","47,59","49,86","2,28"
2024-03-18 21:00:56,"13,24","3,38","2,15","49,13","54,81","5,68"
2024-03-18 22:00:56,"9,11","7,91","1,58","59,67","70,85","11,19"
2024-03-18 23:00:56,"6,72","5,71","1,05","76,27","90,17","13,90"
2024-03-19 00:00:56,"14,64","4,96","1,76","83,62","103,71","20,09"
2024-03-19 01:00:56,"26,55","10,12","1,53","85,43","120,90","35,48"
2024-03-19 02:00:56,"55,65","19,28","1,10","84,30","115,87","31,56"
2024-03-19 03:00:56,"39,06","12,17","0,93","79,65","107,17","27,52"
2024-03-19 04:00:56,"34,22","17,09","0,68","62,55","67,61","5,07"
2024-03-19 05:00:56,"42,15","17,74","0,58","69,87","99,19","29,32"
2024-03-19 06:00:56,"26,22","11,56","0,72","71,74","86,55","14,81"
2024-03-19 07:00:56,"30,06","11,09","1,34","66,00","80,17","14,16"
2024-03-19 08:00:56,"40,97","13,28","0,79","69,69","144,16","74,47"
2024-03-19 09:00:56,"23,21","10,32","2,14","67,35","144,54","77,20"
2024-03-19 10:00:56,"18,05","13,79","1,78","73,28","162,77","89,49"
2024-03-19 11:00:56,"11,32","9,88","3,09","74,48","138,54","64,06"
2024-03-19 12:00:56,"14,96","12,62","2,61","53,90","83,12","29,22"
2024-03-19 13:00:56,"11,26","10,44","2,87","24,46","33,33","8,87"
2024-03-19 14:00:56,"8,20","6,04","1,65","16,13","22,21","6,08"
2024-03-19 15:00:56,"8,67","3,85","0,96","15,06","21,12","6,06"
2024-03-19 16:00:56,"8,04","3,22","1,01","19,35","25,03","5,68"
2024-03-19 17:00:56,"8,25","2,73","0,84","20,95","27,44","6,49"
2024-03-19 18:00:56,"9,60","3,38","1,39","29,59","40,78","11,19"
2024-03-19 19:00:56,"11,33","4,18","2,20","51,27","69,53","18,26"
2024-03-19 20:00:56,"20,21","14,83","2,31","57,83","69,22","11,39"
2024-03-19 21:00:56,"26,57","10,38","3,13","31,30","36,90","5,60"
2024-03-19 22:00:56,"39,61","13,34","2,06","40,29","45,36","5,07"
2024-03-19 23:00:56,"22,65","16,70","1,98","80,22","90,87","10,64"
2024-03-20 00:00:56,"18,68","17,32","1,37","74,70","79,22","4,53"
2024-03-20 01:00:56,"30,26","10,37","0,99","88,36","99,60","11,23"
2024-03-20 02:00:56,"21,80","6,73","1,30","81,15","89,14","7,98"
2024-03-20 03:00:56,"13,77","7,01","1,01","63,05","65,73","2,69"
2024-03-20 04:00:56,"19,29","14,18","0,78","68,66","71,96","3,30"
2024-03-20 05:00:56,"13,84","8,34","0,63","79,99","87,59","7,60"
2024-03-20 06:00:56,"14,29","8,14","0,42","67,47","71,10","3,63"
2024-03-20 07:00:56,"9,36","6,25","0,40","59,96","65,57","5,61"
2024-03-20 08:00:56,"17,57","11,07","0,67","75,06","136,35","61,29"
2024-03-20 09:00:56,"37,07","21,90","0,93","74,00","186,35","112,35"
2024-03-20 10:00:56,"24,33","12,29","1,26","57,89","111,23","53,34"
2024-03-20 11:00:56,"14,65","13,34","1,28","25,46","33,57","8,11"
2024-03-20 12:00:56,"14,19","8,80","1,39","22,19","28,99","6,79"
2024-03-20 13:00:56,"9,54","6,44","1,17","22,36","29,00","6,65"
2024-03-20 14:00:56,"6,63","5,58","1,25","25,02","32,29","7,27"
2024-03-20 15:00:56,"9,06","7,70","1,33","29,62","36,05","6,43"
2024-03-20 16:00:56,"5,74","5,61","1,30","31,23","36,26","5,03"
2024-03-20 17:00:56,"24,98","13,30","1,17","37,66","43,36","5,70"
2024-03-20 18:00:56,"18,94","14,77","1,25","44,72","50,42","5,70"
2024-03-20 19:00:56,"25,12","9,61","1,58","60,80","67,87","7,07"
2024-03-20 20:00:56,"42,39","12,83","2,90","37,72","42,30","4,58"
2024-03-20 21:00:56,"50,58","10,21","2,52","33,70","38,06","4,36"
2024-03-20 22:00:56,"52,43","17,50","2,65","36,88","41,67","4,79"
2024-03-20 23:00:56,"28,65","14,71","2,70","34,94","39,42","4,48"
2024-03-21 00:00:56,"20,76","20,16","2,25","52,96","55,92","2,96"
2024-03-21 01:00:56,"16,28","15,50","1,92","28,63","33,04","4,41"
2024-03-21 02:00:56,"21,51","13,06","2,04","16,87","19,40","2,54"
2024-03-21 03:00:56,"24,03","17,28","1,98","11,75","14,42","2,66"
2024-03-21 04:00:56,"14,45","13,49","1,84","9,22","10,98","1,77"
2024-03-21 05:00:56,"11,51","7,73","1,76","9,44","10,32","0,88"
2024-03-21 06:00:56,"9,28","6,37","1,79","9,05","9,91","0,85"
2024-03-21 07:00:56,"8,86","4,00","1,68","9,51","11,62","2,11"
2024-03-21 08:00:56,"9,67","4,35","1,78","15,89","19,69","3,81"
2024-03-21 09:00:56,"19,19","4,37","1,70","33,28","43,03","9,75"
2024-03-21 10:00:56,"13,60","4,07","1,83","34,52","44,00","9,48"
2024-03-21 11:00:56,"11,45","4,26","1,79","35,67","41,40","5,73"
2024-03-21 12:00:56,"7,13","6,20","1,95","35,42","44,73","9,31"
2024-03-21 13:00:56,"9,27","4,02","1,91","24,46","31,37","6,91"
2024-03-21 14:00:56,"9,55","7,77","2,07","17,80","24,40","6,59"
2024-03-21 15:00:56,"6,80","5,06","2,00","39,69","47,66","7,97"
2024-03-21 16:00:56,"13,56","11,63","2,18","43,91","55,24","11,33"
2024-03-21 17:00:56,"11,15","6,60","2,34","20,86","25,90","5,03"
2024-03-21 18:00:56,"8,32","5,32","2,55","28,64","38,23","9,60"
2024-03-21 19:00:56,"11,13","8,70","2,97","33,56","46,99","13,43"
2024-03-21 20:00:56,"12,68","7,70","1,20","26,13","30,24","4,11"
2024-03-21 21:00:56,"35,83","24,28","1,32","24,05","29,54","5,49"
2024-03-21 22:00:56,"28,88","15,41","1,23","32,97","36,82","3,84"
2024-03-21 23:00:56,"17,22","9,86","2,63","64,91","82,21","17,30"
2024-03-22 00:00:56,"37,43","15,04","2,76","67,07","79,25","12,18"
2024-03-22 01:00:56,"20,28","16,82","2,26","45,69","61,53","15,84"
2024-03-22 02:00:56,"10,16","9,07","2,23","77,50","108,24","30,74"
2024-03-22 03:00:56,"8,31","5,62","2,24","76,16","96,30","20,14"
2024-03-22 04:00:56,"15,93","12,03","1,94","76,01","88,86","12,85"
2024-03-22 05:00:56,"18,77","8,14","1,97","70,85","113,32","42,47"
2024-03-22 06:00:56,"16,95","12,32","2,01","70,63","109,39","38,76"
2024-03-22 07:00:56,"35,34","23,38","2,29","72,93","103,25","30,31"
2024-03-22 08:00:56,"41,88","24,16","2,49","63,59","94,86","31,27"
2024-03-22 09:00:56,"30,96","29,52","2,40","55,52","79,43","23,91"
2024-03-22 10:00:56,"30,10","15,77","2,68","51,69","74,97","23,28"
2024-03-22 11:00:56,"24,94","20,60","2,70","43,45","59,45","16,00"
2024-03-22 12:00:56,"19,29","17,04","2,62","44,43","61,06","16,63"
2024-03-22 13:00:56,"24,83","11,96","3,19","36,74","53,91","17,17"
2024-03-22 14:00:56,"21,99","10,50","2,84","24,23","33,89","9,66"
2024-03-22 15:00:56,"11,90","7,05","2,93","22,79","28,72","5,93"
2024-03-22 16:00:56,"17,31","16,95","2,53","46,11","56,87","10,76"
2024-03-22 17:00:56,"18,15","11,11","2,55","53,68","73,52","19,84"
2024-03-22 18:00:56,"12,92","11,05","2,42","50,32","68,47","18,16"
2024-03-22 19:00:56,"7,58","5,61","2,64","43,10","63,20","20,10"
2024-03-22 20:00:56,"23,74","11,37","3,12","43,79","53,76","9,97"
2024-03-22 21:00:56,"20,55","17,57","3,10","32,82","40,32","7,50"
2024-03-22 22:00:56,"20,25","12,12","3,14","24,49","29,81","5,32"
2024-03-22 23:00:56,"16,64","14,07","2,95","29,33","33,84","4,51"
2024-03-23 00:00:56,"10,93","8,20","2,46","29,68","34,48","4,80"
2024-03-23 01:00:56,"9,85","9,63","2,12","34,62","38,46","3,84"
2024-03-23 02:00:56,"17,61","6,83","1,96","29,01","31,64","2,63"
2024-03-23 03:00:56,"14,86","5,44","1,85","31,62","33,76","2,14"
2024-03-23 04:00:56,"8,10","3,34","1,87","35,01","36,82","1,81"
2024-03-23 05:00:56,"10,72","3,68","2,15","34,91","37,52","2,62"
2024-03-23 06:00:56,"7,06","3,20","2,27","32,04","34,15","2,11"
2024-03-23 07:00:56,"8,89","3,66","2,64","37,34","41,26","3,93"
2024-03-23 08:00:56,"8,37","2,41","2,70","43,05","49,30","6,25"
2024-03-23 09:00:56,"7,91","1,73","2,80","38,69","45,81","7,12"
2024-03-23 10:00:56,"6,81","3,19","3,04","36,82","45,33","8,51"
2024-03-23 11:00:56,"10,79","5,37","2,96","34,49","42,06","7,57"
2024-03-23 12:00:56,"7,35","4,25","3,33","29,80","37,48","7,68"
2024-03-23 13:00:56,"12,04","4,87","3,38","25,31","31,18","5,87"
2024-03-23 14:00:56,"8,52","2,45","3,44","26,44","33,00","6,56"
2024-03-23 15:00:56,"5,94","5,44","3,38","26,46","33,86","7,40"
2024-03-23 16:00:56,"4,76","3,98","3,35","27,98","38,04","10,06"
2024-03-23 17:00:56,"3,17","2,00","3,25","24,61","32,55","7,94"
2024-03-23 18:00:56,"12,59","3,23","3,10","32,72","42,90","10,18"
2024-03-23 19:00:56,"8,51","7,00","3,17","49,55","59,61","10,06"
2024-03-23 20:00:56,"13,73","10,12","3,02","52,72","59,48","6,76"
2024-03-23 21:00:56,"9,76","9,20","2,86","72,96","93,10","20,14"
2024-03-23 22:00:56,"25,21","12,02","3,01","81,91","116,82","34,91"
2024-03-23 23:00:56,"13,76","8,19","2,94","79,94","140,35","60,41"
2024-03-24 00:00:56,"10,40","8,06","3,23","77,68","232,07","154,39"
2024-03-24 01:00:56,"23,50","17,32","3,76","66,29","339,87","273,58"
2024-03-24 02:00:56,"50,06","26,06","3,24","73,05","197,16","124,11"
2024-03-24 03:00:56,"45,80","33,79","3,60","72,92","150,08","77,16"
2024-03-24 04:00:56,"62,16","31,16","2,88","74,62","135,28","60,66"
2024-03-24 05:00:56,"41,70","16,85","2,66","71,11","142,28","71,17"
2024-03-24 06:00:56,"53,71","30,97","2,89","52,84","205,94","153,11"
2024-03-24 07:00:56,"54,04","27,14","2,85","56,01","212,35","156,34"
2024-03-24 08:00:56,"32,80","23,74","2,91","65,52","135,25","69,73"
2024-03-24 09:00:56,"31,52","22,00","3,07","54,76","102,60","47,83"
2024-03-24 10:00:56,"24,57","16,73","2,78","35,98","52,82","16,85"
2024-03-24 11:00:56,"13,39","12,18","2,72","28,02","39,86","11,85"
2024-03-24 12:00:56,"12,90","8,63","2,78","23,34","32,26","8,91"
2024-03-24 13:00:56,"11,44","5,21","2,64","24,22","32,78","8,56"
2024-03-24 14:00:56,"12,04","3,27","2,94","19,49","26,88","7,39"
2024-03-24 15:00:56,"8,64","4,00","2,95","16,17","22,19","6,02"
2024-03-24 16:00:56,"6,67","3,38","1,01","18,78","25,82","7,04"
2024-03-24 17:00:56,"8,06","3,76","1,73","18,56","24,03","5,47"
2024-03-24 18:00:56,"11,66","5,22","2,86","25,51","31,84","6,32"
2024-03-24 19:00:56,"9,10","7,96","3,04","38,53","46,80","8,27"
2024-03-24 20:00:56,"10,90","5,75","4,59","59,78","63,57","3,80"
2024-03-24 21:00:56,"16,43","15,96","6,29","98,99","158,05","59,06"
2024-03-24 22:00:56,"45,43","41,85","6,12","97,14","299,80","202,66"
2024-03-24 23:00:56,"78,39","49,05","6,67","94,67","414,57","319,90"
2024-03-25 00:00:56,"68,83","63,74","6,74","89,04","507,43","418,39"
2024-03-25 01:00:56,"81,63","47,62","5,04","82,90","455,21","372,31"
2024-03-25 02:00:56,"78,05","54,28","4,15","86,83","297,99","211,16"
2024-03-25 03:00:56,"50,88","47,04","3,14","85,12","191,63","106,51"
2024-03-25 04:00:56,"39,52","35,51","2,58","76,72","242,18","165,46"
2024-03-25 05:00:56,"43,28","27,22","1,77","71,73","215,24","143,52"
2024-03-25 06:00:56,"32,06","31,63","1,64","76,83","201,21","124,38"
2024-03-25 07:00:56,"40,61","30,03","1,53","62,60","218,66","156,06"
2024-03-25 08:00:56,"60,13","39,21","1,93","62,92","299,02","236,10"
2024-03-25 09:00:56,"46,54","39,98","2,54","78,72","339,74","261,02"
2024-03-25 10:00:56,"39,91","31,23","3,40","80,92","214,66","133,74"
2024-03-25 11:00:56,"25,01","16,57","3,44","46,92","68,34","21,41"
2024-03-25 12:00:56,"19,75","11,92","3,31","24,41","32,79","8,38"
2024-03-25 13:00:56,"13,54","10,76","2,49","18,37","25,37","7,00"
2024-03-25 14:00:56,"10,64","9,53","1,67","19,41","25,92","6,50"
2024-03-25 15:00:56,"7,91","7,22","1,31","25,18","32,21","7,03"
2024-03-25 16:00:56,"9,91","4,53","1,19","27,43","34,47","7,04"
2024-03-25 17:00:56,"13,62","4,56","1,08","30,72","38,55","7,83"
2024-03-25 18:00:56,"12,06","11,65","1,27","32,85","40,43","7,59"
2024-03-25 19:00:56,"12,82","11,89","1,22","41,19","50,68","9,49"
2024-03-25 20:00:56,"35,60","11,06","1,01","29,26","33,99","4,73"
2024-03-25 21:00:56,"44,78","6,97","0,82","26,44","30,56","4,12"
2024-03-25 22:00:56,"38,01","11,22","0,53","45,25","50,09","4,83"
2024-03-25 23:00:56,"22,96","14,56","0,27","29,93","34,75","4,83"
2024-03-26 00:00:56,"13,83","13,01","0,27","24,35","28,02","3,67"
2024-03-26 01:00:56,"10,30","7,95","0,26","22,13","26,40","4,26"
2024-03-26 02:00:56,"6,72","4,80","0,28","20,12","22,09","1,97"
2024-03-26 03:00:56,"10,69","4,31","0,47","16,31","17,49","1,18"
2024-03-26 04:00:56,"12,19","4,09","0,41","13,56","14,89","1,33"
2024-03-26 05:00:56,"11,79","4,24","0,50","15,22","16,65","1,43"
2024-03-26 06:00:56,"6,98","3,71","0,65","17,25","18,46","1,21"
2024-03-26 07:00:56,"12,49","2,57","0,50","22,46","24,56","2,10"
2024-03-26 08:00:56,"10,51","5,02","1,09","34,58","40,68","6,09"
2024-03-26 09:00:56,"9,25","6,05","1,10","40,64","56,22","15,58"
2024-03-26 10:00:56,"6,71","5,94","1,95","28,99","41,01","12,02"
2024-03-26 11:00:56,"8,48","4,19","1,51","19,78","27,15","7,37"
2024-03-26 12:00:56,"18,02","3,06","1,96","17,69","26,86","9,18"
2024-03-26 13:00:56,"15,11","3,25","1,29","14,40","21,66","7,26"
2024-03-26 14:00:56,"9,38","3,49","1,08","14,93","21,34","6,41"
2024-03-26 15:00:56,"5,64","3,49","0,90","18,51","25,94","7,44"
2024-03-26 16:00:56,"6,86","3,35","0,79","19,94","28,27","8,33"
2024-03-26 17:00:56,"7,85","3,38","0,67","23,16","33,79","10,63"
2024-03-26 18:00:56,"10,07","2,75","0,78","31,78","41,45","9,67"
2024-03-26 19:00:56,"6,30","3,62","0,85","57,72","73,19","15,48"
2024-03-26 20:00:56,"42,20","4,39","1,03","62,22","70,42","8,20"
2024-03-26 21:00:56,"23,68","3,79","1,40","66,45","75,22","8,77"
2024-03-26 22:00:56,"21,25","11,59","2,00","88,02","108,57","20,55"
2024-03-26 23:00:56,"18,55","9,17","3,89","80,97","100,90","19,93"
2024-03-27 00:00:56,"10,45","9,59","4,22","86,68","110,99","24,32"
2024-03-27 01:00:56,"13,76","13,40","4,31","86,82","129,05","42,23"
2024-03-27 02:00:56,"16,00","9,41","4,18","82,19","113,86","31,67"
2024-03-27 03:00:56,"30,10","12,72","4,55","86,67","142,73","56,05"
2024-03-27 04:00:56,"20,21","9,22","4,19","84,10","111,09","26,99"
2024-03-27 05:00:56,"16,78","7,66","4,29","63,84","155,54","91,70"
2024-03-27 06:00:56,"37,34","17,67","4,00","65,96","144,57","78,60"
2024-03-27 07:00:56,"34,79","12,00","3,88","71,72","123,00","51,28"
2024-03-27 08:00:56,"37,77","20,96","4,17","77,56","125,95","48,39"
2024-03-27 09:00:56,"23,32","19,70","3,82","77,17","116,42","39,25"
2024-03-27 10:00:56,"28,78","16,73","4,26","70,74","107,58","36,84"
2024-03-27 11:00:56,"15,93","15,12","4,51","74,04","138,43","64,39"
2024-03-27 12:00:56,"10,96","10,06","4,63","58,06","93,51","35,46"
2024-03-27 13:00:56,"10,21","9,57","4,79","61,52","90,86","29,34"
2024-03-27 14:00:56,"12,58","5,99","5,20","80,07","123,61","43,54"
2024-03-27 15:00:56,"16,48","12,33","5,18","71,37","106,61","35,24"
2024-03-27 16:00:56,"45,30","24,42","5,06","49,88","73,02","23,14"
2024-03-27 17:00:56,"28,64","18,29","5,12","37,50","51,47","13,98"
2024-03-27 18:00:56,"16,83","11,86","4,73","42,96","56,17","13,21"
2024-03-27 19:00:56,"20,95","14,71","4,47","60,19","81,44","21,25"
2024-03-27 20:00:56,"28,82","14,11","4,20","74,87","101,13","26,25"
2024-03-27 21:00:56,"32,69","8,54","6,41","84,80","239,62","154,83"
2024-03-27 22:00:56,"97,26","67,29","5,53","83,37","304,43","221,06"
2024-03-27 23:00:56,"101,67","72,19","6,94","84,48","344,69","260,21"
2024-03-28 00:00:56,"81,33","40,26","6,40","82,22","341,43","259,21"
2024-03-28 01:00:56,"80,04","40,96","5,59","78,62","350,05","271,43"
2024-03-28 02:00:56,"73,80","45,75","5,10","70,34","313,33","243,00"
2024-03-28 03:00:56,"55,47","42,43","4,69","67,28","228,33","161,05"
2024-03-28 04:00:56,"42,18","28,74","4,11","65,63","147,47","81,84"
2024-03-28 05:00:56,"70,89","31,30","3,73","59,77","125,96","66,19"
2024-03-28 06:00:56,"49,10","22,90","3,20","58,76","106,89","48,13"
2024-03-28 07:00:56,"54,46","12,90","3,20","59,61","141,00","81,39"
2024-03-28 08:00:56,"44,86","18,64","3,25","55,88","178,95","123,07"
2024-03-28 09:00:56,"26,03","11,56","3,85","54,95","243,35","188,40"
2024-03-28 10:00:56,"20,48","18,06","4,15","55,88","128,72","72,84"
2024-03-28 11:00:56,"19,09","11,81","4,56","51,98","94,62","42,64"
2024-03-28 12:00:56,"11,04","7,57","4,24","50,55","84,70","34,15"
2024-03-28 13:00:56,"7,44","5,65","4,12","47,93","72,78","24,85"
2024-03-28 14:00:56,"5,57","5,34","3,39","26,18","36,66","10,48"
2024-03-28 15:00:56,"6,52","5,07","3,09","13,73","18,85","5,12"
2024-03-28 16:00:56,"4,38","3,92","2,84","17,16","22,80","5,65"
2024-03-28 17:00:56,"7,66","4,08","2,61","19,72","24,99","5,27"
2024-03-28 18:00:56,"14,65","3,62","2,55","28,29","34,62","6,33"
2024-03-28 19:00:56,"47,73","23,76","2,73","69,43","84,25","14,82"
2024-03-28 20:00:56,"97,78","39,31","3,10","96,02","180,93","84,91"
2024-03-28 21:00:56,"78,59","33,68","3,77","86,99","216,72","129,73"
2024-03-28 22:00:56,"127,31","38,23","3,92","71,03","140,62","69,59"
2024-03-28 23:00:56,"103,44","40,61","4,08","40,05","46,91","6,86"
2024-03-29 00:00:56,"67,03","32,80","3,78","44,48","49,57","5,09"
2024-03-29 01:00:56,"67,77","37,56","3,19","73,26","91,93","18,67"
2024-03-29 02:00:56,"48,84","30,73","3,05","64,88","71,87","6,98"
2024-03-29 03:00:56,"38,09","23,85","2,85","75,11","89,45","14,34"
2024-03-29 04:00:56,"36,97","20,89","2,77","65,57","86,88","21,31"
2024-03-29 05:00:56,"49,91","30,01","2,82","65,23","83,33","18,09"
2024-03-29 06:00:56,"44,61","16,41","2,73","65,73","76,48","10,75"
2024-03-29 07:00:56,"48,59","22,69","2,86","68,70","82,85","14,15"
2024-03-29 08:00:56,"43,84","26,89","2,90","60,19","85,26","25,07"
2024-03-29 09:00:56,"44,25","32,17","3,19","64,96","201,31","136,35"
2024-03-29 10:00:56,"51,17","28,49","3,43","65,54","150,18","84,64"
2024-03-29 11:00:56,"31,36","26,52","3,64","38,45","57,18","18,72"
2024-03-29 12:00:56,"17,51","14,61","3,59","18,60","25,76","7,15"
2024-03-29 13:00:56,"12,91","9,00","3,53","18,67","25,22","6,55"
2024-03-29 14:00:56,"8,15","8,13","3,14","11,77","15,74","3,97"
2024-03-29 15:00:56,"10,22","7,38","3,02","14,47","19,87","5,40"
2024-03-29 16:00:56,"10,00","6,10","2,86","17,64","22,96","5,32"
2024-03-29 17:00:56,"11,21","8,30","2,77","19,58","25,73","6,15"
2024-03-29 18:00:56,"8,20","6,92","2,69","26,81","34,77","7,95"
2024-03-29 19:00:56,"13,88","11,71","2,79","42,19","51,06","8,86"
2024-03-29 20:00:56,"59,21","14,84","2,95","86,98","98,27","11,29"
2024-03-29 21:00:56,"61,14","16,67","3,26","94,17","185,58","91,40"
2024-03-29 22:00:56,"73,73","13,91","4,60","86,20","302,61","216,41"
2024-03-29 23:00:56,"106,23","48,65","4,85","78,47","356,02","277,55"
2024-03-30 00:00:56,"103,93","47,12","5,89","76,99","444,28","367,30"
2024-03-30 01:00:56,"121,59","67,79","6,14","73,51","513,83","440,32"
2024-03-30 02:00:56,"123,76","52,96","5,65","66,58","409,05","342,47"
2024-03-30 03:00:56,"95,43","41,06","5,00","67,59","222,09","154,50"
2024-03-30 04:00:56,"83,18","31,10","4,21","63,96","137,48","73,52"
2024-03-30 05:00:56,"68,04","30,73","3,42","59,20","107,35","48,15"
2024-03-30 06:00:56,"46,79","17,82","2,89","57,74","96,61","38,87"
2024-03-30 07:00:56,"26,12","25,49","2,68","58,80","92,82","34,02"
2024-03-30 08:00:56,"69,82","30,06","2,77","55,28","112,29","57,01"
2024-03-30 09:00:56,"41,22","21,38","3,00","56,91","117,66","60,75"
2024-03-30 10:00:56,"26,64","25,22","3,55","62,38","146,80","84,41"
2024-03-30 11:00:56,"20,51","15,54","3,85","54,06","87,79","33,73"
2024-03-30 12:00:56,"12,95","10,22","4,54","46,22","64,83","18,61"
2024-03-30 13:00:56,"19,10","6,07","4,61","36,13","47,23","11,10"
2024-03-30 14:00:56,"16,65","3,76","4,79","27,71","35,22","7,51"
2024-03-30 15:00:56,"9,20","8,40","4,80","27,27","35,07","7,81"
2024-03-30 16:00:56,"9,90","8,80","4,61","33,14","41,18","8,04"
2024-03-30 17:00:56,"11,53","10,00","4,44","37,05","45,04","7,99"
